N,country,state,city,lat,lon,dist
1,Spain,,Andalusia,37.3399964,-4.5811614,9541.059214299672
37,Spain,,Barcelona,41.3828939,2.1774322,9606.718958172418
1,Spain,,Bilbao,43.2630051,-2.9349915,9168.368508902504
1,Spain,,Burgos,42.343926,-3.696977,9197.974136008057
2,Spain,,Burjassot,39.5090599,-0.4108581,9616.827876424215
1,Spain,,Castelló de la Plana,39.9860347,-0.0377354,9599.064766987874
1,Spain,,Esporles,39.6692405,2.5775624,9773.212494594029
9,Spain,,Granada,37.183054,-3.6021928,9614.203051851446
2,Spain,,Las Palmas de Gran Canaria,28.128874,-15.4349448,9489.40720775678
1,Spain,,Leioa,43.3271048,-2.9846079,9160.452299584174
1,Spain,,Lleida,41.6147605,0.6267842,9501.955918969457
21,Spain,,Madrid,40.4167047,-3.7035825,9350.575829268204
1,Spain,,Malaga,36.7213028,-4.4216366,9599.946222653552
1,Spain,,Ourense,42.1968459,-7.6114105,8978.600683863679
4,Spain,,Oviedo,43.3533424,-5.87951433952683,8992.408790304105
1,Spain,,Palencia,42.0108856,-4.5328735,9175.700223868838
1,Spain,,Palma de Mallorca,39.5695818,2.6500745,9785.671783091086
4,Spain,,Salamanca,40.9651572,-5.6640182,9190.469473341698
4,Spain,,San Cristobal de La Laguna,28.4857715,-16.3159422,9397.929845112329
2,Spain,,San Fernando,36.45787,-6.2048562,9507.823847622141
2,Spain,,Santa Cruz de Tenerife,28.469648,-16.2540884,9403.71268676985
2,Spain,,Santander,43.4620412,-3.8099719,9102.97317815494
2,Spain,,Tarrasa,41.5629885,2.0102442,9582.454295243746
2,Spain,,Torrejón de Ardoz,40.4587767,-3.4793343,9360.501984094206
2,Spain,,Tres Cantos,40.6065826,-3.7065333,9335.313174044782
5,Spain,,Valencia,39.4699014,-0.3759513,9622.064730547665
11,Spain,,Villanueva de la Canada,40.4472106,-4.002795,9330.394300112783
4,Spain,,Zaragoza,41.84004695,-1.16950900924476,9382.830377058508
1,Sri Lanka,,Badulla,6.9898202,81.0569425,14503.189988588698
1,Sri Lanka,,Matara,5.947822,80.5482919,14631.365316913918
2,Sri Lanka,,Peradeniya,7.2642107,80.5930652,14496.37829239565
2,Sweden,,Falun,60.6070068,15.6323059,8466.712941827289
9,Sweden,,Gothenburg,57.7072326,11.9670171,8615.517041339504
3,Sweden,,Kiruna,67.8550724,20.2255482,7897.818852581803
1,Sweden,,Lulea,65.5831187,22.1459535,8159.920074224193
15,Sweden,,Lund,55.7029296,13.1929449,8841.538029243453
2,Sweden,,Norrköping,58.5909124,16.1903511,8672.692945785706
24,Sweden,,Stockholm,59.3251172,18.0710935,8660.030980113757
1,Sweden,,Sundsvall,62.3907552,17.3071024,8347.161997632105
10,Sweden,,Umeå,63.84206435,20.25361200207,8285.036951017253
18,Sweden,,Uppsala,59.8586126,17.6387436,8596.549626170157
1,Sweden,,Villavägen,59.0259101,12.2903538,8506.802921053206
1,Sweden,,Västerås,59.6110992,16.5463679,8587.55919915839
4,Switzerland,,Basel,47.5581077,7.5878261,9347.1371373228
17,Switzerland,,Bern,46.9482713,7.4514512,9394.540896516062
1,Switzerland,,Birmensdorf,47.3538481,8.4382157,9404.05639612556
1,Switzerland,,Bougy-Villars,46.4787593,6.3545367,9384.03484421265
5,Switzerland,,Davos,46.7961744,9.8237266,9516.491271126653
8,Switzerland,,Duebendorf,47.3968244,8.6183023,9408.410478903728
19,Switzerland,,Geneva,46.2017559,6.1466014,9398.21451124802
1,Switzerland,,Guemligen,46.9345928,7.5110516,9398.515536225143
1,Switzerland,,Kastanienbaum,47.0130792,8.33487,9429.586814286666
23,Switzerland,,Lausanne,46.5218269,6.6327025,9393.498228680559
1,Switzerland,,Lugano,46.0050102,8.9520281,9547.681860323477
1,Switzerland,,Ottikon,47.4353544,8.7167797,9409.438651071028
1,Switzerland,,Pfungen,47.5161123,8.6454232,9399.027895292746
1,Switzerland,,Purasca,45.9779043,8.8510918,9545.436479410277
2,Switzerland,,Vaud,46.6356963,6.5320717,9378.780928509665
6,Switzerland,,Villigen,47.5262684,8.2147282,9378.599170464864
1,Switzerland,,Wettingen,47.4678661,8.3220846,9388.658409569929
1,Switzerland,,Winterthur,47.4991723,8.7291498,9404.316759739642
109,Switzerland,,Zurich,47.3723941,8.5423328,9407.13802209468
1,Taiwan,,Changhua,24.0755667,120.5444667,10537.161710032668
6,Taiwan,,Chiayi,23.4811089,120.4535412,10590.25751888446
3,Taiwan,,Chung Li,24.14191,120.680586906271,10522.176199134161
2,Taiwan,,Douliou,23.7050525,120.5372523,10566.683502300608
9,Taiwan,,Hsinchu,24.8066333,120.9686833,10449.532475738672
2,Taiwan,,Hualien,23.99486475,121.604243358312,10466.869866422094
17,Taiwan,,Jhongli,24.96238315,121.210117459441,10420.062720623064
5,Taiwan,,Kaohsiung,22.6203348,120.3120375,10667.905295079318
3,Taiwan,,Keelung,25.1317232,121.744652,10368.483130042901
10,Taiwan,,Taichung,24.163162,120.6478282,10522.870987275763
17,Taiwan,,Tainan,22.9912348,120.184982,10648.064273194188
156,Taiwan,,Taipei,25.0375198,121.5636796,10388.81727027431
34,Taiwan,,Taoyuan,24.993923,121.30168,10411.033738835775
1,Tajikistan,,Dushanbe,38.5762709,68.7863573,11489.977977765642
1,Tanzania,,Morogoro,-6.86835,37.8138001448415,16059.975952606961
5,Thailand,,Bangkok,13.7538929,100.8160803,12755.348882429127
2,Thailand,,Chiang Mai,18.790876,98.988048,12413.775872316723
1,Thailand,,Pathumthani,13.97270675,100.519769294791,12754.891805051186
2,Thailand,,Surathani,9.1243004,99.3096003104925,13263.940846200443
1,Tunisia,,Medenine,33.339592,10.491185,10762.483119991222
6,Turkey,,Ankara,39.9207774,32.854067,11054.951153433172
1,Turkey,,Artvin,41.160506,41.8398627,11134.228554781886
1,Turkey,,Bursa,40.182737,29.0678352,10911.899357996066
12,Turkey,,Istanbul,41.0096334,28.9651646,10823.717318049084
1,Turkey,,Izmir,38.4147331,27.1434119,11026.919749843179
1,Turkey,,Kocaeli,40.765382,29.9406983,10879.795710076238
6,Turkey,,Maslak,41.1254819,29.0151681,10813.431620064268
7,Uganda,,Kampala,0.3177137,32.5813539,15085.832260500694
4,Ukraine,,Kyiv,50.4500336,30.5241361,9894.173155729062
11,United Arab Emirates,,Abu Dhabi,23.99764435,53.6439097569213,13170.746969669564
4,United Arab Emirates,,Dubai,25.0750095,55.1887608818332,13059.366622239306
2,United Kingdom,,Hatfield,51.7634675,-0.2258741,8625.914755878686
11,United Kingdom,,Aberdeen,57.1482429,-2.0928095,8113.573466596856
1,United Kingdom,,Ambleside,54.431954,-2.9630528,8285.698729833022
1,United Kingdom,,Belfast,54.5964411,-5.9302761,8133.120211116317
3,United Kingdom,,Bath,51.3813864,-2.3596963,8553.576671588646
24,United Kingdom,,Birmingham,52.4775396,-1.894053,8489.396995035664
1,United Kingdom,,Bramhall,53.3575953,-2.1661435,8407.005162262854
2,United Kingdom,,Brighton,50.8220399,-0.1374061,8706.412999937003
49,United Kingdom,,Bristol,51.4538022,-2.5972985,8536.208396628754
64,United Kingdom,,Cambridge,52.2034823,0.1235817,8606.73160132262
17,United Kingdom,,Cardiff,51.4816546,-3.1791934,8505.365508386156
1,United Kingdom,,Conwy,53.14642505,-3.75913464221729,8347.64024576142
3,United Kingdom,,Coventry,52.4081812,-1.510477,8513.180504782627
1,United Kingdom,,Croxley Green,51.6508446,-0.4454648,8624.578566098691
1,United Kingdom,,Derby,52.9212617,-1.4761491,8473.999707349049
1,United Kingdom,,Devon,50.75,-3.75,8533.973120467668
7,United Kingdom,,Didcot,51.6056908,-1.2467923,8589.822556273415
3,United Kingdom,,Dorking,51.2325184,-0.3306724,8663.86569357279
28,United Kingdom,,Durham,54.7764152,-1.5758539,8322.414522842693
9,United Kingdom,,Exeter,50.725562,-3.5269108,8547.11267884946
3,United Kingdom,,East Kilbride,55.760176,-4.179078,8127.41988461197
1,United Kingdom,,East Yorkshire,53.7958531,-1.5367126,8401.7642503608
23,United Kingdom,,Edinburgh,55.9533456,-3.1883749,8157.658594033372
11,United Kingdom,,Egham,51.4312585,-0.5473085,8637.429931399338
1,United Kingdom,,Elstree,51.6436161,-0.2994431,8632.113124174037
13,United Kingdom,,Exeter,50.725562,-3.5269108,8547.11267884946
1,United Kingdom,,Whitchurch Hill,51.5072399,-1.077644,8605.850665729686
10,United Kingdom,,Glasgow,55.8611389,-4.2501672,8116.485296304461
11,United Kingdom,,Hull,53.7435722,-0.3394758,8460.963170682797
1,United Kingdom,,St Andrews,56.3403902,-2.7955844,8145.377665673928
1,United Kingdom,,Keyworth,52.8686943,-1.09097980270598,8496.28504081471
19,United Kingdom,,Lancaster,54.0484068,-2.7990345,8323.194871394171
57,United Kingdom,,Leeds,53.7974185,-1.5437941,8401.312484806227
18,United Kingdom,,Leicester,52.6361398,-1.1330789,8512.879070309988
1,United Kingdom,,Letchworth,51.9767243,-0.2305199,8608.450281227866
2,United Kingdom,,Lincoln,53.2336301,-0.5392172,8492.754353869035
19,United Kingdom,,Liverpool,53.407154,-2.991665,8364.103848846418
117,United Kingdom,,London,51.5073219,-0.1276474,8651.31618313896
8,United Kingdom,,Loughborough,52.7723859,-1.2077985,8498.48443446113
3,United Kingdom,,Cranfield,52.0690205,-0.6079317,8583.16008102379
1,United Kingdom,,Malvern,52.1159559,-2.3258985,8497.235953316305
16,United Kingdom,,Manchester,53.4794892,-2.2451148,8393.700749228436
1,United Kingdom,,Middlewich,53.1927371,-2.4453171,8406.786232528468
4,United Kingdom,,Milton Keynes,52.0429797,-0.7589607,8578.093546585229
1,United Kingdom,,Northampton,52.2381355,-0.8963907,8555.913740146529
2,United Kingdom,,Norwich,52.628606,1.29227,8626.086406657701
6,United Kingdom,,Newcastle-Upon-Tyne,54.9738474,-1.6131572,8305.145963559984
12,United Kingdom,,Nottingham,52.9534193,-1.1496461,8486.771918668535
55,United Kingdom,,Oxford,51.7520131,-1.2578499,8577.59051992181
1,United Kingdom,,Penryn,50.1685495,-5.1034063,8509.796304049536
1,United Kingdom,,Pitlochry,56.7043809,-3.7333722,8075.6308323991725
4,United Kingdom,,Plymouth,50.3712659,-4.1425658,8543.502510040287
1,United Kingdom,,Portishead,51.4806882,-2.7768562,8525.27112193686
4,United Kingdom,,Portsmouth,50.8036831,-1.075614,8662.392862766475
45,United Kingdom,,Reading,51.45149525,-0.983634249936538,8614.847952794773
1,United Kingdom,,Swindon,51.5613683,-1.7856853,8567.307415272808
1,United Kingdom,,Salford,53.4877463,-2.2891921,8390.980328074365
15,United Kingdom,,Sheffield,53.3806626,-1.4702278,8437.782218180977
42,United Kingdom,,Southampton,50.9137978,-1.39904048346365,8637.773575819274
5,United Kingdom,,St Andrews,56.3403902,-2.7955844,8145.377665673928
1,United Kingdom,,Staffordshire,52.8246942,-2.00745467233481,8456.537700778435
1,United Kingdom,,Surbiton,51.3937557,-0.3033105,8652.133373913917
2,United Kingdom,,Surrey,51.2715316,-0.341452351129091,8660.193455710365
2,United Kingdom,,Swansea,51.6195955,-3.9459248,8456.630316820005
1,United Kingdom,,Teddington,51.4277844,-0.333653,8647.931661944116
1,United Kingdom,,Thatcham,51.4024177,-1.257412,8605.57141951438
1,United Kingdom,,Tranent,55.9444972,-2.9534938,8168.919309200241
4,United Kingdom,,Tyne and Wear,54.916667,-1.566667,8311.759083165129
1,United Kingdom,,Uxbridge,51.5449509,-0.4816672,8631.39741954413
6,United Kingdom,,Wallingford,51.5982316,-1.1252158,8596.270637625792
9,United Kingdom,,York,53.9590555,-1.0815361,8409.772674051364
39,United States,AK,Anchorage,61.2163129,-149.8948523,3245.949220265308
110,United States,AK,Fairbanks,64.837845,-147.716675,3453.946825703857
1,United States,AK,Finland,47.4146362,-91.2490485,2756.5388561103423
3,United States,AK,Fort Wainwright,70.6206581,-159.849329021738,4268.300589278558
5,United States,AK,Juneau,58.3019496,-134.419734,2459.9934565705134
1,United States,AK,Seldovia,59.4388204,-151.7120131,3200.4555189665675
1,United States,AK,Wasilla,61.5824216,-149.4425638,3255.151699789627
34,United States,AL,Auburn,32.527002,-85.4367484053398,3394.602541816787
1,United States,AL,Dauphin Island,30.2542022,-88.1124817,3252.538529690426
1,United States,AL,Florence,34.79981,-87.677251,3118.8362388616656
110,United States,AL,Huntsville,34.6686435,-86.4418197139765,3231.5391706576756
2,United States,AL,Madison,34.7736807,-86.5675095,3217.214518262106
3,United States,AL,Mobile,30.6943566,-88.0430541,3239.2269156791576
1,United States,AL,Muscle Shoals,34.7451786,-87.6686733,3121.2681939205854
57,United States,AL,Tuscaloosa,33.2095614,-87.5675258,3181.358823721688
1,United States,AR,Bentonville,36.3728538,-94.2088172,2502.429307461326
16,United States,AR,Fayetteville,36.0625843,-94.1574328,2514.140477730712
2,United States,AR,Hot Springs,34.5038393,-93.0552437,2653.931381489844
3,United States,AR,Jonesboro,35.8428646,-90.7034522,2823.2615150056718
1,United States,AZ,Cave Creek,33.8333716,-111.9507042,1032.5133467000576
1,United States,AZ,Coolidge,32.977839,-111.517624,1113.5689816410402
60,United States,AZ,Flagstaff,35.199458,-111.6514259,998.8319313383735
1,United States,AZ,Fort Defiance,35.7531285,-109.069209417053,1206.8680057043555
2,United States,AZ,Los Alamos,32.51927,-114.7458253,897.1418733328178
1,United States,AZ,Maricopa,33.34883,-112.49123,1014.4582432675196
2,United States,AZ,Phoenix,33.4485866,-112.0773456,1042.2875787786397
1,United States,AZ,Scottsdale,33.5091215,-111.8992365,1053.5201874746178
121,United States,AZ,Tempe,33.4255056,-111.9400125,1054.682745328663
238,United States,AZ,Tucson,32.2218917,-110.9262353,1204.937604434824
1,United States,CA,Akron,41.083064,-81.518485,3510.968685286038
6,United States,CA,Alameda,37.6090291,-121.899142,42.83970761957299
2,United States,CA,Albany,37.88687,-122.2977475,30.318132319148322
1,United States,CA,Albuquerque,35.0841034,-106.6509851,1438.1813944143862
1,United States,CA,Aliso Viejo,33.5761376,-117.7258122,616.0489270891484
1,United States,CA,Apple Valley,34.5008311,-117.1858759,582.3316737830733
1,United States,CA,Arcadia,34.1362075,-118.0401497,550.7741743006376
9,United States,CA,Arcata,40.866517,-124.08284,388.84618309892227
6,United States,CA,Bakersfield,35.3738712,-119.0194639,391.2677419673128
471,United States,CA,Berkeley,37.8708393,-122.2728639,29.2593211057745
1,United States,CA,Big Bear City,34.267886,-116.848597853191,622.6864826930014
1,United States,CA,Big Pine,37.165942,-118.300583273317,365.0949059457468
1,United States,CA,Bodega Bay,38.273529,-123.0061118,90.61785209213258
1,United States,CA,Boulder,65.5379781,-164.3251705,4110.4451596251865
1,United States,CA,Brea,33.9170444,-117.8888557,577.9965798335817
1,United States,CA,Burbank,34.1816482,-118.3258554,529.0094620385031
1,United States,CA,Burlingame,37.5841026,-122.3660825,4.5431205815861295
1,United States,CA,Camarillo,34.2164099,-119.0376573,483.7078138743095
1,United States,CA,Cambridge,33.552447,-117.108754,657.4237214070981
1,United States,CA,Campbell,37.2883259,-121.9456328,53.66560990684191
1,United States,CA,Carlsbad,33.1580933,-117.3505966,673.9058779470646
4,United States,CA,Carson,33.8322043,-118.2517547,562.5652537161529
13,United States,CA,Chico,39.7284945,-121.8374777,238.5783048258092
2,United States,CA,Claremont,34.0966764,-117.7197785,574.7649293198864
1,United States,CA,Concord,37.9768525,-122.0335624,50.00236055384766
1,United States,CA,Corvallis,44.5645659,-123.2620435,774.469361483266
2,United States,CA,Costa Mesa,33.6633386,-117.903317,597.8727006997821
193,United States,CA,Davis,38.545379,-121.7445835,116.7990448707706
4,United States,CA,Diamond Bar,34.0286226,-117.8103367,574.1442020421896
1,United States,CA,Durham,39.62743635,-121.804437480864,228.2201517077129
1,United States,CA,El Granada,37.513127,-122.467315826609,14.18851457174231
1,United States,CA,El Portal,37.6746526,-119.7840681,229.516000340177
10,United States,CA,El Segundo,33.917028,-118.4156337,545.5913958696972
1,United States,CA,Eldridge,38.33464395,-122.507113436484,79.78621233249476
1,United States,CA,Elk Grove,38.4087993,-121.3716178,124.58833309797686
2,United States,CA,Encinitas,33.0369867,-117.2919818,687.6269775251524
1,United States,CA,Foothill Ranch,33.6837644,-117.6622499,611.2231834467224
2,United States,CA,Fremont,37.5482697,-121.9885719,35.88952747010859
10,United States,CA,Fresno,36.7295295,-119.708861260756,257.40107762114565
3,United States,CA,Fullerton,33.8708215,-117.9294165,579.1786377152305
1,United States,CA,Glendale,34.142498,-118.248596,537.0340400441644
1,United States,CA,Hanover,37.3546033,-121.892530139201,52.663890710083514
9,United States,CA,Hayward,37.6688205,-122.0807964,27.25535185020512
8,United States,CA,Huntington Beach,33.6783336,-118.0000166,590.7140362976545
130,United States,CA,Irvine,33.6856969,-117.8259819,600.7991366631179
1,United States,CA,Kensington,37.9073485,-122.276178146732,33.019390579820694
120,United States,CA,La Jolla,32.83259,-117.2716839,706.1419492051745
80,United States,CA,Livermore,37.6820583,-121.7680531,54.76189568688611
1,United States,CA,Loma Linda,34.075626,-117.25204775,607.9288625409827
7,United States,CA,Long Beach,33.7690164,-118.1916048,571.5125408899123
1,United States,CA,Los Altos,37.3790629,-122.116578,35.90495866260906
1,United States,CA,Los Altos Hills,37.3796627,-122.1374637,34.664337136469086
298,United States,CA,Los Angeles,34.0536909,-118.2427666,544.6589416442855
4,United States,CA,Malibu,34.035591,-118.689423,519.359116375223
1,United States,CA,Mammoth Lakes,37.6268015,-118.846749997302,312.25052303667314
1,United States,CA,McClellan,39.5536938,-80.2850818,3640.6427336864326
116,United States,CA,Menlo Park,37.4519671,-122.1779927,26.263385404783882
35,United States,CA,Merced,37.3029568,-120.4843269,171.765851875405
1,United States,CA,Modesto,37.6390972,-120.9968782,122.4617697702858
75,United States,CA,Moffett Field,37.41129325,-122.054169803106,37.41451785978103
37,United States,CA,Monterey,36.600256,-121.8946388,121.4972209608674
12,United States,CA,Moss Landing,36.7988827,-121.7865811,105.67347425614682
22,United States,CA,Mountain View,37.3893889,-122.0832101,37.1045808172245
1,United States,CA,Nevada City,39.2615606,-121.0160594,217.63770011961822
1,United States,CA,New York,34.0143928,-117.898451,569.5796056933482
1,United States,CA,Norman,39.4079402,-122.1919241,198.9074095997907
14,United States,CA,Northridge,34.2345615,-118.5369316,511.60708948168167
9,United States,CA,Oakland,37.8044557,-122.2713563,22.513205387743085
16,United States,CA,Orange,33.7500378,-117.8704931,592.740009210995
1,United States,CA,Orinda,37.8771476,-122.1796888,33.519883279266125
1,United States,CA,Pacific Palisades,34.0480643,-118.5264706,527.8759793476023
1,United States,CA,Palisades,32.974109,-117.0493669,707.8295397831153
2,United States,CA,Palmdale,34.5793131,-118.1171108,511.4126473865863
22,United States,CA,Palo Alto,37.4443293,-122.1598465,27.992800856009143
518,United States,CA,Pasadena,34.1476452,-118.1444779,543.1923489604447
6,United States,CA,Petaluma,38.270022,-122.606122413043,74.48001014197331
1,United States,CA,Placerville,38.7296252,-120.798546,185.47769105018165
1,United States,CA,Pleasanton,37.6624312,-121.8746789,45.175963796681394
9,United States,CA,Pomona,34.0553813,-117.7517496,575.8690890373388
1,United States,CA,Redding,40.5863563,-122.3916754,329.0459826865281
3,United States,CA,Redlands,34.055735,-117.1888961,613.7485113563015
1,United States,CA,Redmond,47.6694141,-122.1238767,1116.2799366483562
2,United States,CA,Redwood City,37.4863239,-122.2325233,20.188814683682097
8,United States,CA,Reno,39.52927,-119.8136744,308.1529319472225
1,United States,CA,Richland,33.1542054,-117.1411443,687.2573838415478
2,United States,CA,Richmond,37.9357576,-122.3477486,34.92142195356341
68,United States,CA,Riverside,33.9533546,-117.3961623,607.3303925352225
10,United States,CA,Rohnert Park,38.3396367,-122.7010984,84.33646152001421
1,United States,CA,Roseville,38.7521235,-121.2880059,157.9346328309754
1,United States,CA,Ross,37.9624239,-122.5549775,40.62611086392827
60,United States,CA,Sacramento,38.5815719,-121.4943996,131.9951062247474
3,United States,CA,San Bernardino,34.1083449,-117.2897652,602.9151260164057
1,United States,CA,San Clemente,33.4270275,-117.6124179,635.4050369714807
43,United States,CA,San Diego,32.7174209,-117.1627714,722.4868175498873
64,United States,CA,San Francisco,37.7792808,-122.4192363,17.68064160411511
35,United States,CA,San Jose,37.3361905,-121.8905833,53.98726931664259
6,United States,CA,San Luis Obispo,35.272584,-120.657094365302,303.2436379929049
5,United States,CA,San Marcos,33.1433723,-117.1661449,686.5777774020695
4,United States,CA,San Mateo,37.496904,-122.3330573,14.645212244236177
2,United States,CA,San Rafael,37.9735346,-122.5310874,41.06245142208771
93,United States,CA,Santa Barbara,34.4221319,-119.7026673,429.5052612289523
5,United States,CA,Santa Clara,37.3541132,-121.9551744,48.22602314297024
99,United States,CA,Santa Cruz,36.9749416,-122.0285259,78.47269483272576
1,United States,CA,Santa Maria,34.9531295,-120.4358577,344.0202913675636
6,United States,CA,Santa Monica,34.0250724,-118.4965129,531.6096315929436
8,United States,CA,Santa Rosa,38.4404675,-122.7144314,95.31705275955188
7,United States,CA,Seaside,36.6258085,-121.817035888794,121.5444245320262
1,United States,CA,Seattle,41.9641881,-121.922629,483.68134751603293
1,United States,CA,Solana Beach,32.9905597,-117.2691316,692.9205412153649
1,United States,CA,Solvang,34.5958572,-120.1390894,391.94050786676
1,United States,CA,Somerset,41.8523707,-121.991118,470.8512580782279
264,United States,CA,Stanford,37.427467,-122.1702445,28.73312818976159
1,United States,CA,Stockton,37.9577016,-121.2907796,103.23775429641582
1,United States,CA,Sunnyvale,37.3688301,-122.0363496,41.68767479898966
1,United States,CA,Tahoe City,39.1689372,-120.1434787,260.331871074128
1,United States,CA,Truckee,39.327962,-120.1832533,269.6585076858487
1,United States,CA,Tucson,33.5676301,-117.5937028,624.9951004949783
1,United States,CA,Turlock,37.4946568,-120.8465941,136.5827750104518
7,United States,CA,Vallejo,38.1040864,-122.2566367,54.62191012243301
5,United States,CA,Walnut Creek,37.9020731,-122.0618702,42.06245598412351
1,United States,CA,Waterford,37.6413202,-120.7604834,143.32713148246847
1,United States,CA,West Sacramento,38.5804609,-121.530234,130.06128702895526
2,United States,CA,Whittier,33.9708782,-118.0308396,564.66373127994
1,United States,CA,Woodland,38.6786109,-121.7733285,128.87639885087253
1,United States,CA,Woodside,37.4299388,-122.2538557,24.269702738932484
2,United States,CO,Arvada,39.8211225,-105.220742990446,1509.9950947910304
1,United States,CO,Aurora,39.729432,-104.8319196,1542.6286265684078
1,United States,CO,Bandon,43.1188464,-124.4080001,634.0164264530475
752,United States,CO,Boulder,40.0149856,-105.2705456,1507.3424854729503
2,United States,CO,Broomfield,39.9379892,-105.0587294,1524.7246114937095
10,United States,CO,Colorado Springs,38.8339578,-104.8253485,1540.9154617501767
1,United States,CO,Crested Butte,38.869748,-106.984111,1353.5453605594491
66,United States,CO,Denver,39.7392364,-104.9848623,1529.5992831930296
1,United States,CO,Dillon,39.6225432,-106.041094152787,1438.3649947906513
3,United States,CO,Durango,37.27242475,-107.88290324965,1282.482586041654
138,United States,CO,Fort Collins,40.5508527,-105.0668085,1530.4625044581537
92,United States,CO,Golden,39.755543,-105.2210997,1509.4961163276632
1,United States,CO,Greeley,40.4233142,-104.7091322,1559.0715427783919
1,United States,CO,Greenbelt,38.9937333,-76.883065797021,3940.684504999352
1,United States,CO,Lafayette,40.0024435,-105.1095799773,1520.9315636805848
11,United States,CO,Lakewood,39.6311085,-105.11005818223,1518.2216202633815
4,United States,CO,Longmont,40.1672117,-105.1019287,1523.1144514914165
1,United States,CO,Lyons,40.224432,-105.270532,1509.4108535219243
1,United States,CO,Morrison,39.6535988,-105.1910996,1511.4069058309217
1,United States,CO,Superior,39.9527634,-105.1685977,1515.4821390797704
3,United States,CO,USAF Academy,38.77406895,-104.30153449109,1586.5019830191277
1,United States,CO,Westminster,39.8366528,-105.0372046,1525.786668785454
1,United States,CT,Boulder,41.3376362,-72.1992302,4277.19770564816
1,United States,CT,Danbury,41.394817,-73.4540111,4172.968233369929
20,United States,CT,Groton,41.3506989,-72.0773654,4286.902848441119
2,United States,CT,Hartford,41.764582,-72.6908547,4227.816625782789
4,United States,CT,Middletown,41.5623178,-72.6509061,4235.315454144265
1,United States,CT,Mystic,41.3542656,-71.966462,4295.916498517454
45,United States,CT,New Haven,41.3082138,-72.9250518,4218.2569040534145
1,United States,CT,Simsbury,41.8684156,-72.826476145497,4214.6154309168305
25,United States,CT,Storrs,41.8084314,-72.2495231,4262.940767528854
1,United States,CT,Storrs Mansfield,41.8296985,-72.286525,4259.476522012725
1,United States,CT,Willimantic,41.7125169,-72.2115623,4268.063603769122
320,United States,DC,Washington,38.8948932,-77.0365529,3930.0774796552128
4,United States,DE,Dover,39.158168,-75.5243682,4051.4004047646695
3,United States,DE,Lewes,38.7745565,-75.1393498,4093.5782832952405
57,United States,DE,Newark,39.6852191,-75.7508289,4019.770263281391
5,United States,FL,Boca Raton,26.3586885,-80.0830984,4149.31295051829
2,United States,FL,Coral Gables,25.6905515,-80.235008979837,4171.4023888429565
2,United States,FL,Davie,26.075729,-80.2841089753086,4146.5454357278595
26,United States,FL,Daytona Beach,29.2108147,-81.0228331,3925.227508013288
37,United States,FL,Ft Walton Beach,30.4057552,-86.618842,3377.404862261912
36,United States,FL,Gainesville,29.6519396,-82.3249961,3789.9847134734287
2,United States,FL,Jacksonville,30.3321838,-81.655651,3818.6164438578717
14,United States,FL,Melbourne,28.0836269,-80.6081089,4015.6372884645557
59,United States,FL,Miami,25.7742658,-80.1936589,4170.544795203142
1,United States,FL,Micanopy,29.5045307,-82.27959,3800.7369277557327
1,United States,FL,Notre Dame,25.82133945,-80.1901508196871,4168.335096363421
22,United States,FL,Orlando,28.5421097,-81.3790388,3925.4169379592913
1,United States,FL,Ormond Beach,29.2854132,-81.0557921,3918.8539891673017
2,United States,FL,Patrick AFB,28.2422228,-80.6091073934356,4007.8134425961284
11,United States,FL,Pensacola,30.421309,-87.2169149,3323.9987278045505
1,United States,FL,Richland,28.2830625,-82.1428607,3870.609178135574
18,United States,FL,St. Petersburg,27.7703796,-82.6695085,3849.518911859964
1,United States,FL,Stuart,27.197983,-80.2519175,4091.1775632394024
31,United States,FL,Tallahassee,30.4380832,-84.2809332,3582.229572200003
33,United States,FL,Tampa,27.9477595,-82.458444,3859.2770460479173
1,United States,FL,Venus,27.0672755,-81.3567397,4000.579313427158
2,United States,FL,West Palm Beach,26.7153425,-80.0533746,4133.373492820026
1,United States,GA,Acworth,34.0659329,-84.6768796,3406.3548046912006
32,United States,GA,Athens,33.9597677,-83.376398,3524.305946274696
81,United States,GA,Atlanta,33.7490987,-84.3901849,3442.4113236423527
1,United States,GA,Fort Valley,32.5537585,-83.8874084,3530.262676174933
1,United States,GA,Kennesaw,34.0234337,-84.6154897,3413.1892266834575
2,United States,GA,Norcross,33.9412127,-84.2135309,3451.3393373588756
1,United States,GA,Oakwood,33.5481691,-83.9743544,3486.0485956815587
1,United States,GA,Savannah,32.0809263,-81.0911768,3795.2057470780887
5,United States,GA,Statesboro,32.4490141,-81.7832912,3719.769493087033
1,United States,HI,Ewa Beach,21.315603,-158.008804,3866.8316257798206
2,United States,HI,Hawaii Volcanoes National Park,19.3031881,-155.240502121651,3774.068353899504
1,United States,HI,Hilo,19.707243,-155.081635,3732.818033680285
83,United States,HI,Honolulu,21.304547,-157.8556764,3854.676111526841
1,United States,HI,Kaneohe,21.4055,-157.796071607204,3843.1164692724365
1,United States,HI,Kapolei,21.3339504,-158.0771853,3871.3955421485716
1,United States,HI,Mauna Kea,19.8206888,-155.4680379,3756.4008418019994
1,United States,HI,Wahiawa,21.5006241,-158.01667201816,3855.530395175884
25,United States,IA,Ames,42.0267703,-93.6170554,2498.4833755876693
5,United States,IA,Cedar Falls,42.5274123,-92.4453179,2596.8686533799037
